agb,plot1,plot2,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101
0.424807523,2,2,0.427889,0.572111,0.266771,0.087681,0.286799,0.1,0.14,0.61,0.65,0.66,0.67,0.68,0.69,0.71,0.72,0.73,0.74,0.76,0.79,0.96,0.06,0.699325,0.24937,0.07,12.181461,0.03,2.07,0.1,0.664994,0.69,0.155,0.62,0.64,0.66,0.67,0.68,0.69,0.7,0.71,0.73,0.73,0.74,0.77,0.81,1.1,-1.518428,0.685359,0.16583,0.027499,0.070487,0.001005,0.441987,0.470919,0.010724,0.002234,0.000447,0.001192,0.000596,0.00041,1724.094418,0.075791,30974,38469,39787,40907,41250,41550,41995,42349,42653,42961,43131,43327,43890,44453,45515,37.659803,934,51590,41660.30116,42280,687,-4.764667,9969748.553,3157.490864,26316,37835,39473,40744,41116,41435,41919,42281,42599,42912,43083,43280,43842,44392,45453,1881
0.138899471,2,2,0.46932,0.53068,0.302684,0.063761,0.300082,0.11,0.56,0.59,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.7,0.71,0.74,0.77,0.92,0.07,0.681217,0.195105,0.07,20.502068,0.03,1.96,0.1,0.658152,0.67,0.53,0.59,0.61,0.63,0.64,0.65,0.66,0.67,0.69,0.7,0.71,0.72,0.75,0.79,1.29,-0.718136,0.670562,0.128409,0.016489,0.032817,0.000723,0.36786,0.582388,0.009043,0.002368,0.001578,0.002203,0.000789,0.00023,1906.593663,0.078686,31583,38443,39735,40741,41107,41443,42081,42598,42996,43358,43556,43766,44356,44911,45843,36.767287,1212,47900,41834.39081,42491,316,-4.60465,10835757.35,3291.771157,27498,37758,39428,40592,40952,41293,41949,42491,42926,43294,43491,43713,44304,44841,45800,2449
3.698572088,2,2,0.538541,0.461459,0.369454,0.08752,0.274336,0.11,0.47,0.53,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.73,0.77,0.81,0.93,0.11,0.676304,0.216401,0.12,13.216775,0.06,2.1,0.1,0.648672,0.66,0.41,0.53,0.56,0.61,0.62,0.63,0.65,0.67,0.69,0.72,0.73,0.75,0.79,0.82,1.12,-0.707558,0.663686,0.140373,0.019705,0.035607,0.02974,0.596858,0.325763,0.006705,0.003407,0.000865,0.000379,0.000433,0.000216,1433.338769,0.068215,35837,40153,41229,41993,42239,42457,42826,43166,43500,43825,43995,44181,44687,45084,45845,69.608129,890,52190,42701.11153,43110,416,-6.747814,8484726.417,2912.855372,31462,39665,41076,41906,42162,42389,42764,43110,43450,43785,43956,44142,44649,45048,45800,1756
1.013931204,2,2,0.40197,0.59803,0.245605,0.080006,0.351709,0.11,0.46,0.59,0.64,0.66,0.67,0.68,0.7,0.71,0.73,0.74,0.75,0.78,0.81,0.9,0.08,0.701034,0.208841,0.08,12.23413,0.04,1.74,0.1,0.676802,0.7,0.44,0.59,0.63,0.66,0.67,0.68,0.69,0.71,0.72,0.74,0.75,0.76,0.79,0.82,1.02,-2.145604,0.691404,0.141344,0.019978,0.043324,0.001844,0.058607,0.718975,0.168743,0.00478,0.002484,0.000602,0.000226,0.000414,1753.516069,0.07385,32571,37746,39255,40484,40853,41153,41628,42015,42369,42717,42910,43118,43704,44234,45236,39.15146,1037,49211,41361.38706,41944,884,-4.643014,9330262.127,3054.547778,28505,37006,38935,40322,40717,41028,41539,41944,42305,42660,42855,43069,43646,44187,45188,2057
7.832165035,2,2,0.478852,0.521148,0.311343,0.084227,0.190734,0.11,0.44,0.57,0.61,0.63,0.64,0.66,0.67,0.69,0.7,0.71,0.72,0.76,0.8,1.07,0.08,0.708264,0.25555,0.08,34.655767,0.04,3.04,0.1,0.660757,0.67,0.32,0.56,0.6,0.63,0.64,0.65,0.67,0.68,0.7,0.71,0.72,0.74,0.78,0.85,1.905,2.136622,0.681991,0.168856,0.028512,0.047348,0.54465,0.395088,0.006899,0.001327,0.001533,0.001474,0.001061,0.000472,0.000147,1618.631393,0.07363,34526,38803,40556,41689,42018,42280,42670,42969,43253,43541,43706,43891,44393,44849,45801,55.340083,847,48707,42319.34674,42922,1144,-5.88702,9709183.992,3115.956353,30023,37999,40236,41546,41907,42182,42605,42922,43206,43498,43664,43853,44352,44804,45748,1688
3.150315594,2,2,0.542437,0.457563,0.373504,0.146517,0.328216,0.11,0.22,0.32,0.45,0.49,0.51,0.56,0.61,0.65,0.69,0.71,0.74,0.82,0.87,0.97,0.21,0.641775,0.3194,0.22,3.210775,0.11,1.59,0.1,0.589042,0.61,0.2,0.36,0.45,0.52,0.55,0.58,0.62,0.65,0.69,0.73,0.76,0.79,0.85,0.9,1.01,-0.390304,0.618358,0.18814,0.035397,0.059823,0.090266,0.21105,0.356366,0.211643,0.064299,0.00549,0.000767,0.000124,0.000124,973.034864,0.0332,37976,40502,41203,41797,42007,42178,42470,42743,43019,43314,43475,43642,44053,44405,45033,38.610389,739,47550,42577.46384,42711,8633,-2.96251,1998199.218,1413.576746,37542,40379,41140,41755,41968,42140,42440,42711,42989,43289,43447,43617,44028,44380,45014,1468
1.379997327,2,2,0.432818,0.567182,0.270905,0.1124,0.307821,0.1,0.13,0.48,0.6,0.62,0.64,0.66,0.67,0.69,0.71,0.72,0.73,0.77,0.81,1.03,0.09,0.680238,0.291623,0.1,7.59264,0.05,1.84,0.1,0.635608,0.67,0.13,0.55,0.6,0.63,0.64,0.65,0.67,0.68,0.7,0.72,0.73,0.74,0.79,0.85,1.21,-1.183376,0.662084,0.185358,0.034358,0.090664,0.004487,0.16566,0.674374,0.051769,0.007558,0.002381,0.001173,0.00145,0.000483,2093.739071,0.091747,28148,37002,38906,40219,40608,40914,41413,41801,42162,42542,42770,43019,43733,44289,45255,27.797248,1106,51330,40948.19534,41715,107,-4.153908,14114134.94,3756.878351,23046,35452,38393,39987,40427,40757,41295,41715,42089,42469,42691,42947,43662,44221,45197,2162
20.33526865,2,2,0.437825,0.562175,0.275141,0.135677,0.324581,0.1,0.12,0.18,0.54,0.57,0.59,0.61,0.64,0.66,0.68,0.7,0.71,0.76,0.81,1.02,0.11,0.64734,0.334924,0.13,4.661217,0.06,1.62,0.1,0.593363,0.64,0.13,0.48,0.55,0.59,0.61,0.62,0.64,0.66,0.68,0.7,0.72,0.73,0.79,0.86,1.13,-1.012465,0.625758,0.198731,0.039494,0.123248,0.014849,0.081163,0.562892,0.186411,0.021332,0.006519,0.002463,0.000579,0.000507,2195.697409,0.087873,30331,37287,39074,40771,41331,41772,42390,42819,43191,43532,43716,43917,44486,45026,45978,28.92047,1143,50318,41799.36717,42727,67,-4.092174,13491217.33,3673.039249,25502,36450,38550,40465,41058,41564,42253,42727,43117,43473,43659,43860,44418,44956,45913,2385
54.18631329,2,2,0.535875,0.464125,0.366702,0.133083,0.38556,0.11,0.18,0.38,0.51,0.53,0.56,0.59,0.62,0.65,0.69,0.71,0.73,0.82,0.9,1.02,0.17,0.658076,0.304639,0.18,4.117843,0.09,1.42,0.1,0.608939,0.62,0.18,0.44,0.5,0.56,0.58,0.6,0.63,0.66,0.69,0.72,0.75,0.78,0.87,0.94,1.07,-0.575855,0.636569,0.185507,0.034413,0.065628,0.031042,0.089061,0.315807,0.344871,0.102055,0.042195,0.007692,0.001346,0.000302,1619.540401,0.053142,35407,37527,38855,40759,41250,41586,42080,42455,42796,43149,43337,43537,43997,44365,45050,17.86577,1034,48069,41844.71927,42395,526,-2.140535,4944940.483,2223.722213,35143,37282,38572,40545,41101,41468,41993,42395,42736,43099,43292,43490,43963,44334,45030,2087
86.38381239,3,3,0.601275,0.398725,0.43926,0.324314,0.090333,0.1,0.11,0.12,0.14,0.15,0.15,0.17,0.18,0.2,0.22,0.24,0.29,1.25,1.56,2.07,1.36,0.818897,1.280461,0.09,7.295884,0.04,3.1,0.1,0.370998,0.18,0.11,0.13,0.15,0.18,0.2,0.22,0.44,1.12,1.32,1.48,1.56,1.64,1.89,2.13,2.495,2.303237,0.602752,0.475048,0.225671,0.832157,0.018002,0.017228,0.039759,0.048111,0.027583,0.011243,0.004506,0.001138,0.00025,4775.944346,0.235376,11795,21929,25641,27863,28593,29222,30344,31332,32375,33518,34147,34871,36866,38438,40826,6.192135,3006,44646,29336.76916,30538,6,-1.586715,47681479.57,6905.177736,4819,13417,20928,26493,27408,28174,29449,30538,31597,32779,33439,34156,36142,37766,40384,5554
2.787976987,2,2,0.58013,0.41987,0.414574,0.081691,0.054494,0.1,0.11,0.12,0.15,0.15,0.16,0.17,0.19,0.2,0.22,0.23,0.25,0.29,0.37,1.37,0.13,0.429093,0.85182,0.08,51.205244,0.04,2.36,0.1,0.223157,0.19,0.1,0.12,0.14,0.17,0.17,0.18,0.2,0.22,0.24,0.27,0.3,0.35,1.07,1.6,2.115,6.362548,0.293143,0.190089,0.036134,0.927237,0.047794,0.005977,0.003808,0.003153,0.003279,0.00396,0.002346,0.001513,0.000883,4618.233997,0.157276,25710,27955,29061,30551,31242,31941,33479,35464,38003,39865,40672,41310,42281,42951,44439,3.97745,4358,48171,34818.48317,34100,833,-0.379986,29987978.42,5476.12805,23490,27450,28564,29981,30590,31194,32500,34100,36216,38851,39859,40772,42061,42747,44215,9430
32.31331389,2,2,0.528446,0.471554,0.359115,0.23509,0.178261,0.1,0.12,0.15,0.18,0.19,0.21,0.23,0.29,0.53,0.63,0.65,0.68,0.74,0.82,1.07,0.39,0.552577,0.622836,0.46,2.722006,0.16,1.88,0.1,0.417304,0.29,0.12,0.17,0.2,0.26,0.33,0.48,0.6,0.64,0.67,0.7,0.72,0.74,0.85,0.96,1.32,0.653946,0.491627,0.259912,0.067554,0.482773,0.08906,0.140727,0.235219,0.037309,0.008898,0.00352,0.001691,0.000582,0.000222,1833.040296,0.072471,30837,36936,39157,40781,41168,41408,41810,42135,42505,42890,43101,43355,44036,44621,45514,25.062024,994,56985,41505.89323,42067,275,-3.403647,9047876.092,3007.968765,29510,35763,38633,40591,41024,41308,41739,42067,42434,42825,43026,43290,43969,44554,45475,1933
104.1935269,3,3,0.604556,0.395444,0.443206,0.335691,0.098058,0.1,0.11,0.12,0.13,0.14,0.15,0.17,0.18,0.2,0.24,0.27,0.33,1.26,1.66,2.28,1.48,0.870893,1.315134,0.13,8.081787,0.05,2.99,0.1,0.383388,0.18,0.11,0.13,0.15,0.19,0.21,0.25,0.44,1.14,1.38,1.58,1.69,1.79,2.11,2.38,2.71,2.4324,0.633411,0.504206,0.254224,0.822761,0.031717,0.015166,0.029589,0.037234,0.031173,0.016848,0.00908,0.004998,0.001435,7760.752799,0.284013,12847,23411,26639,29895,31285,32774,36188,39185,41028,42756,43121,43408,44069,44634,45696,3.865611,6949,47838,33941.776,35723,15,-1.068462,92927469.08,9639.889474,4287,13707,21473,27100,28445,29756,32393,35724,39130,41335,42471,43065,43824,44421,45526,11836
76.03163874,3,3,0.727128,0.272872,0.620444,0.188792,0.079086,0.1,0.12,0.14,0.16,0.17,0.18,0.2,0.22,0.24,0.26,0.28,0.31,0.52,1.19,1.86,0.99,0.654744,1.068886,0.11,15.354458,0.05,2.87,0.1,0.319068,0.22,0.11,0.15,0.17,0.2,0.22,0.23,0.26,0.31,0.45,0.92,1.21,1.4,1.71,1.96,2.395,3.450258,0.467031,0.341047,0.116313,0.855086,0.063493,0.018165,0.014076,0.01823,0.017692,0.007576,0.004025,0.001248,0.000387,6074.121502,0.213773,19148,25759,27841,30559,31789,32987,35446,38084,40038,41690,42228,42683,43724,44537,45700,4.54682,5744,48540,35040.99819,35775,1,-0.987305,56112166.82,7490.805485,9660,23338,26172,28963,30101,31124,33343,35776,38540,40638,41583,42235,43378,44265,45557,10439
26.03405754,2,2,0.54799,0.45201,0.379337,0.258107,0.128474,0.1,0.13,0.16,0.2,0.21,0.22,0.26,0.34,0.63,0.68,0.7,0.71,0.77,0.88,1.42,0.35,0.632306,0.645131,0.49,6.745722,0.2,2.91,0.1,0.461012,0.34,0.12,0.18,0.22,0.3,0.4,0.59,0.66,0.69,0.71,0.73,0.75,0.78,0.91,1.22,2.045,1.234957,0.548622,0.297413,0.088455,0.52332,0.129492,0.318884,0.014614,0.005322,0.004,0.002584,0.001231,0.000369,0.000185,4779.022272,0.183724,22144,25674,27108,28776,29452,30062,31335,32732,34678,37624,38901,40188,42007,43011,44612,4.083725,3657,47140,32703.93404,31719,5,-0.209287,36102103.54,6008.502604,16398,24758,26324,28110,28739,29329,30472,31719,33214,35493,37227,38788,41594,42648,44393,9449
53.03401654,2,2,0.595421,0.404579,0.432297,0.467981,0.114218,0.1,0.11,0.12,0.14,0.15,0.15,0.17,0.18,0.21,0.28,0.41,0.83,1.51,1.97,2.7,1.64,1.061694,1.292154,0.26,6.247222,0.05,3.49,0.1,0.4872,0.18,0.11,0.14,0.16,0.22,0.32,0.61,1.08,1.34,1.57,1.83,1.96,2.11,2.47,2.78,3.16,2.011463,0.796041,0.629537,0.396317,0.75371,0.040328,0.045011,0.052628,0.041021,0.030304,0.019752,0.010189,0.005474,0.001583,7904.423426,0.397684,6873,13903,18709,23938,25245,26231,27859,29453,30976,32882,34061,35475,40007,42250,44144,2.764155,5586,46920,25199.9418,27027,3,-0.526638,100432544.8,10021.6039,1242,5613,9438,16392,19360,21889,25101,27027,28796,30578,31640,32902,36872,40737,43650,8816
171.0572522,3,3,0.610747,0.389253,0.450745,0.392036,0.09742,0.1,0.11,0.12,0.14,0.15,0.16,0.17,0.19,0.22,0.27,0.31,0.41,1.45,1.81,2.39,1.56,0.954171,1.295096,0.16,6.725822,0.06,3.51,0.1,0.432203,0.19,0.11,0.14,0.16,0.21,0.25,0.3,0.85,1.32,1.52,1.71,1.81,1.91,2.21,2.45,2.805,2.176744,0.707187,0.559744,0.313314,0.808398,0.030041,0.021784,0.0423,0.047006,0.029703,0.01378,0.005721,0.000958,0.000282,6971.979636,0.24863,14506,25184,29026,33651,35327,36887,39368,41091,42138,42818,43153,43523,44386,44986,45841,5.14393,4084,48755,36249.83503,39557,64,-1.533342,81230738.8,9012.809706,5705,16315,24238,30019,32168,33865,37004,39557,41367,42408,42791,43201,44158,44799,45743,7826
45.62958735,2,2,0.539204,0.460796,0.370141,0.265657,0.133183,0.1,0.12,0.13,0.16,0.17,0.19,0.25,0.4,0.6,0.66,0.68,0.7,0.77,0.9,1.61,0.25,0.660199,0.703785,0.51,8.207069,0.25,2.78,0.1,0.456932,0.4,0.11,0.15,0.2,0.37,0.5,0.58,0.64,0.67,0.69,0.73,0.75,0.79,1.05,1.51,2.315,1.52139,0.55875,0.321581,0.103415,0.484853,0.162169,0.304745,0.025832,0.009048,0.004929,0.003619,0.002496,0.001685,0.000593,5006.860715,0.159799,24354,28555,30794,34812,37122,38737,40847,41766,42305,42828,43111,43406,44127,44642,45461,5.25158,2426,50404,38502.31342,41319,537,-1.396998,37854852.92,6152.629757,19999,27126,29344,32615,34404,36418,39632,41319,42023,42617,42907,43228,43997,44529,45398,5989
42.46766155,2,2,0.494385,0.505615,0.325798,0.183105,0.137819,0.1,0.11,0.13,0.17,0.18,0.2,0.24,0.29,0.35,0.42,0.46,0.52,0.69,0.86,1.21,0.4,0.510438,0.667836,0.28,5.878554,0.13,2,0.1,0.361856,0.29,0.11,0.15,0.19,0.25,0.29,0.32,0.38,0.45,0.54,0.64,0.69,0.77,0.96,1.14,1.39,1.574092,0.435132,0.241661,0.0584,0.496285,0.265142,0.128295,0.05981,0.029541,0.012375,0.007006,0.001183,0.000243,0.000091,1361.176589,0.048101,37441,39359,40491,41549,41857,42104,42501,42862,43238,43625,43836,44062,44646,45104,45904,65.840773,1002,50165,42581.96655,42810,1825,-4.527438,4195227.396,2048.225426,37030,39177,40330,41454,41769,42036,42441,42810,43183,43573,43786,44015,44600,45063,45872,1979
151.2747056,2,2,0.48056,0.51944,0.312911,0.357118,0.116858,0.1,0.11,0.13,0.17,0.19,0.22,0.28,0.36,0.46,0.58,0.66,0.76,1.1,1.62,2.73,0.99,0.974229,0.980621,0.47,9.936098,0.2,3.79,0.1,0.531205,0.36,0.11,0.17,0.24,0.37,0.43,0.5,0.63,0.77,0.97,1.21,1.42,1.73,2.4,2.77,3.23,2.42208,0.743993,0.52091,0.271348,0.607959,0.222356,0.086262,0.031046,0.016416,0.014104,0.010944,0.007901,0.002282,0.000702,3827.07398,0.149974,22254,33046,36481,39777,40727,41326,41994,42462,42899,43396,43674,43971,44749,45414,46652,13.776456,1540,48977,40422.94686,42280,689,-2.979612,36752465.47,6062.381171,12416,28638,34382,38678,39833,40766,41730,42280,42740,43237,43531,43834,44634,45291,46561,2947
59.02738824,1,1,0.194579,0.805421,0.103375,0.105068,0.132253,0.1,0.1,0.1,0.11,0.12,0.12,0.14,0.16,0.19,0.24,0.27,0.31,0.42,0.53,0.69,0.27,0.302564,0.639094,0.15,6.070683,0.05,0.99,0.1,0.217705,0.16,0.1,0.11,0.11,0.14,0.15,0.17,0.21,0.26,0.31,0.38,0.42,0.47,0.58,0.66,0.81,1.758774,0.258367,0.139134,0.019358,0.575443,0.184964,0.102384,0.057843,0.036171,0.022868,0.013078,0.004783,0.001868,0.000598,1909.141387,0.05734,35984,37663,38780,39937,40424,40894,41680,42359,42926,43425,43680,43927,44502,44936,45880,10.544698,1603,47448,41796.24363,42216,9236,-1.265078,5743723.011,2396.606561,35760,37456,38576,39763,40252,40698,41520,42216,42811,43343,43596,43864,44449,44873,45819,3256
44.26620864,1,1,0.197087,0.802913,0.104865,0.086795,0.087325,0.1,0.1,0.1,0.11,0.12,0.12,0.13,0.15,0.17,0.2,0.22,0.25,0.36,0.46,0.66,0.22,0.274727,0.630517,0.1,10.325367,0.04,1.19,0.1,0.195185,0.15,0.1,0.1,0.11,0.13,0.14,0.15,0.17,0.21,0.26,0.32,0.36,0.41,0.525,0.62,0.87,2.377218,0.230743,0.123067,0.015146,0.713968,0.153675,0.067849,0.036192,0.017261,0.006204,0.002625,0.001114,0.000795,0.000318,1893.487274,0.058193,36190,37985,39166,40578,41243,41770,42556,43092,43546,43972,44171,44366,44850,45284,46206,19.740164,1363,48003,42370.70967,42980,4971,-2.0489,6079470.182,2465.658164,35967,37715,38955,40371,40996,41555,42410,42980,43463,43896,44109,44320,44808,45247,46166,2928
71.68799468,1,1,0.278197,0.721803,0.15574,0.149156,0.119636,0.1,0.1,0.11,0.12,0.13,0.14,0.16,0.19,0.23,0.28,0.31,0.36,0.57,0.79,0.98,0.46,0.413683,0.769176,0.18,6.351378,0.07,1.51,0.1,0.268687,0.19,0.1,0.11,0.13,0.17,0.19,0.21,0.27,0.33,0.42,0.56,0.65,0.75,0.87,0.95,1.1,1.922545,0.338976,0.206668,0.042712,0.638131,0.182248,0.068088,0.032993,0.03562,0.029314,0.011036,0.001927,0.000409,0.000234,1705.78975,0.055513,35913,38229,39272,40486,40922,41317,41957,42436,42890,43315,43552,43812,44464,44947,45906,23.424389,1306,47681,41966.84549,42346,4016,-2.369673,5427597.94,2329.720571,35612,37974,39089,40309,40774,41168,41844,42346,42808,43242,43481,43746,44406,44892,45874,2630
33.77298539,1,1,0.244268,0.755732,0.133796,0.159002,0.120725,0.1,0.1,0.11,0.13,0.13,0.15,0.17,0.2,0.26,0.33,0.37,0.42,0.57,0.71,1.05,0.39,0.428534,0.736861,0.24,7.045801,0.08,1.64,0.1,0.285917,0.2,0.1,0.12,0.13,0.18,0.21,0.24,0.31,0.38,0.46,0.55,0.6,0.66,0.83,1.01,1.325,1.84487,0.355155,0.210681,0.044387,0.597911,0.186181,0.110364,0.056387,0.025491,0.012198,0.006647,0.002995,0.001607,0.000219,1841.740469,0.068569,35609,38224,39383,40666,41100,41492,42090,42612,43051,43489,43734,44008,44647,45158,46151,45.931186,1313,48098,42024.61405,42500,4491,-4.505686,8303627.932,2881.601626,34186,37851,39134,40463,40942,41337,41979,42500,42967,43415,43663,43936,44584,45103,46089,2634
89.58989308,1,1,0.238916,0.761084,0.130424,0.151396,0.12673,0.1,0.1,0.11,0.13,0.14,0.15,0.17,0.21,0.25,0.32,0.36,0.41,0.57,0.71,0.93,0.39,0.406528,0.704372,0.22,5.722461,0.09,1.52,0.1,0.279957,0.21,0.1,0.12,0.13,0.18,0.2,0.23,0.3,0.365,0.45,0.53,0.59,0.64,0.78,0.89,1.12,1.641265,0.342434,0.197194,0.038885,0.591612,0.183863,0.101192,0.060389,0.038178,0.016179,0.005677,0.001987,0.000852,0.000071,1942.036056,0.062708,35739,37225,38207,39210,39591,39947,40670,41361,42073,42664,42934,43225,44002,44665,45854,27.24179,1689,49207,41041.94706,41217,5849,-2.334995,6623795.968,2573.673633,35500,37040,38025,39083,39446,39804,40514,41217,41898,42560,42847,43134,43929,44579,45788,3343
63.07154065,1,1,0.262518,0.737482,0.145473,0.157528,0.101215,0.1,0.11,0.11,0.12,0.13,0.14,0.16,0.18,0.21,0.26,0.3,0.36,0.57,0.81,1.06,0.5,0.4398,0.836465,0.17,8.431949,0.06,1.76,0.1,0.268016,0.18,0.1,0.11,0.13,0.16,0.18,0.2,0.26,0.34,0.45,0.59,0.68,0.78,0.95,1.05,1.41,2.254856,0.349417,0.224186,0.050259,0.704366,0.140506,0.063012,0.03419,0.028468,0.020557,0.004945,0.002261,0.001342,0.000283,1904.693914,0.06541,35389,37456,38730,39975,40477,40939,41708,42285,42711,43112,43330,43570,44277,44870,45827,36.227081,1364,49878,41605.85723,42174,1242,-3.488729,7406197.34,2721.432957,34844,37155,38473,39779,40287,40740,41554,42175,42622,43041,43263,43498,44208,44796,45779,2853
78.45231446,2,2,0.442969,0.557031,0.279533,0.067898,0.046346,0.1,0.1,0.11,0.11,0.12,0.12,0.13,0.13,0.15,0.17,0.19,0.21,0.28,0.36,0.6,0.15,0.282741,0.696064,0.07,48.138707,0.02,1.69,0.1,0.173691,0.13,0.1,0.11,0.11,0.12,0.13,0.13,0.14,0.17,0.2,0.25,0.28,0.32,0.45,0.71,1.445,5.515622,0.211625,0.1209,0.014617,0.876563,0.090475,0.021951,0.003706,0.001354,0.000998,0.001604,0.001853,0.000891,0.000606,1500.201892,0.061143,36493,39467,40655,42211,42625,42863,43199,43481,43768,44075,44260,44469,45042,45471,46193,62.528449,832,47670,42958.31369,43439,388,-5.693811,6898928.22,2626.58109,35122,39170,40402,42038,42502,42796,43148,43439,43719,44037,44211,44427,45004,45430,46168,1635
82.30904761,2,2,0.567333,0.432667,0.400231,0.130141,0.096864,0.1,0.11,0.11,0.13,0.13,0.14,0.15,0.17,0.19,0.23,0.26,0.31,0.46,0.65,1.16,0.38,0.407152,0.826335,0.13,12.679763,0.05,1.58,0.1,0.243359,0.17,0.1,0.11,0.13,0.15,0.16,0.18,0.22,0.28,0.35,0.47,0.54,0.64,0.975,1.17,1.35,2.896927,0.315695,0.201096,0.04044,0.719651,0.150706,0.057478,0.027978,0.013799,0.010056,0.008565,0.007898,0.003426,0.000412,1628.553778,0.057159,36842,39188,40271,41754,42251,42613,43084,43447,43807,44201,44430,44682,45358,45845,46702,45.480341,1094,52330,42966.23518,43383,2513,-3.997579,6031419.352,2455.894817,36419,38976,40062,41548,42097,42496,43011,43383,43744,44135,44364,44618,45305,45800,46663,2179
105.0923581,2,2,0.420438,0.579562,0.26059,0.127513,0.059305,0.1,0.1,0.11,0.12,0.12,0.13,0.15,0.17,0.2,0.24,0.27,0.3,0.44,0.61,1.32,0.35,0.439351,0.888597,0.15,26.176553,0.05,2.44,0.1,0.238773,0.17,0.1,0.11,0.12,0.15,0.16,0.18,0.22,0.27,0.35,0.44,0.51,0.61,0.89,1.51,1.985,4.077839,0.319421,0.212173,0.045017,0.833184,0.108298,0.036263,0.009515,0.002287,0.003512,0.003961,0.001797,0.001021,0.000163,2136.003099,0.090875,34605,38775,39896,41122,41661,42140,42789,43226,43603,44013,44287,44581,45355,45974,47161,40.795615,1305,51447,42410.94985,43133,43,-5.049704,14853900.23,3854.075794,22670,38222,39597,40874,41417,41917,42658,43133,43525,43923,44196,44496,45278,45906,47072,2626
199.427478,2,2,0.430502,0.569498,0.268958,0.354785,0.109405,0.1,0.1,0.11,0.12,0.12,0.13,0.15,0.17,0.21,0.27,0.34,0.52,1.28,1.52,2.01,1.23,0.824464,1.218517,0.22,5.849177,0.06,2.81,0.1,0.396489,0.17,0.1,0.11,0.14,0.2,0.25,0.33,0.79,1.1,1.28,1.41,1.48,1.58,1.83,2.05,2.44,1.955002,0.624993,0.483128,0.233413,0.765049,0.049267,0.026013,0.042004,0.056983,0.034183,0.015712,0.007263,0.002723,0.000803,5684.95628,0.204707,17908,28442,33147,38015,39308,40142,41534,42609,43236,43805,44133,44509,45555,46250,47212,7.530312,2552,50541,39025.88942,41952,30,-2.06664,63822310.31,7988.886675,8051,21236,28369,35098,37171,38828,40552,41952,42911,43547,43870,44260,45335,46109,47112,4825
185.9391796,2,2,0.506724,0.493276,0.337601,0.594515,0.119492,0.1,0.1,0.11,0.12,0.13,0.14,0.15,0.18,0.22,0.45,1.06,1.32,1.79,2.08,2.72,0.99,1.179651,1.220732,0.93,3.964555,0.07,4.18,0.1,0.587529,0.18,0.11,0.13,0.17,0.49,1.01,1.17,1.39,1.57,1.74,1.91,2,2.1,2.405,2.73,3.255,1.442284,0.92714,0.717216,0.514398,0.706615,0.025105,0.070552,0.087594,0.067589,0.027946,0.009896,0.003482,0.001008,0.000183,8032.578902,0.278399,13168,23477,28638,34584,36630,38506,40854,42564,43313,43912,44227,44569,45409,45993,46838,4.34402,3979,50977,36547.72558,40840,35,-1.420163,103527490.7,10174.84598,4555,13716,20980,29052,31826,34254,38204,40840,42694,43511,43865,44242,45172,45807,46729,7597
76.10708484,1,1,0.256316,0.743684,0.141473,0.078855,0.066324,0.1,0.1,0.11,0.12,0.12,0.13,0.15,0.17,0.19,0.23,0.25,0.27,0.34,0.4,0.57,0.17,0.262493,0.52912,0.13,18.623298,0.05,1.63,0.1,0.201475,0.17,0.1,0.11,0.12,0.14,0.15,0.16,0.19,0.22,0.26,0.3,0.32,0.35,0.43,0.52,0.66,2.508643,0.22794,0.106605,0.011365,0.766506,0.184714,0.037683,0.009907,0.000376,0,0.000188,0.000063,0.000251,0.000251,1393.128879,0.046422,37049,38857,39791,40941,41289,41570,41982,42336,42718,43134,43364,43621,44276,44738,45489,27.691406,1048,47693,42081.82557,42278,9019,-2.487168,3816195.152,1953.508421,36759,38702,39649,40817,41197,41485,41929,42278,42654,43076,43303,43561,44230,44691,45444,2075
90.67297484,2,2,0.505952,0.494048,0.336854,0.284864,0.137728,0.1,0.11,0.13,0.18,0.2,0.23,0.3,0.37,0.47,0.58,0.65,0.73,0.96,1.26,1.84,0.6,0.749567,0.782597,0.45,6.988495,0.2,2.9,0.1,0.485638,0.37,0.11,0.17,0.24,0.35,0.41,0.46,0.57,0.67,0.8,0.93,1.01,1.15,1.51,1.78,2.355,1.751796,0.616676,0.380059,0.144445,0.510464,0.248822,0.133922,0.052183,0.027651,0.015385,0.00596,0.003569,0.001663,0.000347,2794.034697,0.120316,25802,35495,38584,40701,41256,41626,42081,42432,42795,43183,43403,43649,44297,44763,45578,22.429233,1122,49284,41056.04207,42332,189,-3.90063,24400506.57,4939.68689,16097,32467,37297,40160,40903,41382,41962,42332,42700,43095,43316,43566,44231,44699,45546,2147
